date,hour,title,category,source,url
2024-08-09,7,Martial Law In Pakistan: Possibilities And Deterrents - The Friday Times,political_stability,The Friday Times,https://news.google.com/rss/articles/CBMimwFBVV95cUxPbHFkb0tEdndEY0NJLU1MYXBjR25aMmtNOVZ4T25zUWs2OTZpdExodjVyck5Kdmw3bm5xSHlaZkNmWHRaQTVTWjBUNHFQOTdvRi1iVjVZUm14dURpMTNzcjJQcEIzZ0pHNG1SOHpGRTNCLVVZa3VjUHEzWVVLSXBscWYyallqY0FINTZLb3FaUTJGTzc2OXhfbEhrcw?oc=5
2024-08-09,7,PSX: Deep Dive | All Things Money | Ahsan Mehanti | Ammar Habib Khan | Dawn News English - Dawn,pakistani_media,Dawn,https://news.google.com/rss/articles/CBMiR0FVX3lxTFBHYWE3cWlvSV9yQTJkSWtEMnU4Y0NmS1I2TzRneTVzVnRzems4YlU0bGM4OV92N2RuTWtwSWN2V055d0paVGpZ0gFOQVVfeXFMT0F2YVZVSWhKS0NXMXNsQ2NMc2R3WU85cHpEQWdhWnJZQnpjMVVfdEswZTJYQVA1eVVsOWdBODBjVWxDd1UyMGJjUDJzMzlB?oc=5
2024-08-10,7,Pakistan's 77 Years Of Unprecedented Suffering - The Friday Times,political_stability,The Friday Times,https://news.google.com/rss/articles/CBMikwFBVV95cUxPWXp1czdlS2xvQVkzLW1adVVRbjVZa0cteFJsajdmSHRWd2pPSnFiTlJydzV4UWJyN09OcFl5cnFxR1N4WE5hWk5sQTR0eHJOdklVblRtZ1R2aWR2NnU4Qmt6SnRXeUctQ0VwR1VyejdqQkZaUUJGU00wWnN1VUxha2c0RHRRQTVpWVFINjVRZHBkU00?oc=5
2024-08-11,7,Foreign investment at PSX plummets - The Express Tribune,psx_market,The Express Tribune,https://news.google.com/rss/articles/CBMie0FVX3lxTFBjNUpiNUpVMjJoaXR3Q1RtZnB3Q3dXZ1I4eVVfejJzVHRIeDJTdEZxaHIya1dGSnBLUEhkU3NtdnE5SmFSc0pMSDg3RUNsR1U4bWs1MHdYQ2xYenRORElYWnEwTnc0ZEpkU3JLQkdYYWtmOFRmMjlXcHFPQdIBgwFBVV95cUxQVWJwbnc5NDJ1bzJKVTRUa21QREJsX01tWjcxQy1Cc05uUEVuN0hCTThtaVlWWmc5OWZjLUJ4VlZJV3Blak5BNHFEQ3BLUGZ2R3VjYnp2S0x0cUJydEVZYVdoT091RTZmckcxaG1WZWxld2dtMUxHMnRsNlRxYVpJaWVaSQ?oc=5
2024-08-13,19,"PM vows for an inclusive, prosperous Pakistan; says economic policies yielding positive results - | Associated Press Of Pakistan",political_stability,| Associated Press Of Pakistan,https://news.google.com/rss/articles/CBMixAFBVV95cUxNOTBtLS1VLWtEZzlILV9Yb1ZUc05idTJmczh5aUlnOU5vTTQ1bWVjTkJBd0lhTjhTNWU2SDE1Z2wwdkw3TG5LT0U3U19LbkpNOHlVQXZmb3ZLM1JQYVZocDBwTU9aNE1OamEtYjQ0bkVJdmRoREFoNzFvMDVQRUUwVGMxeWp4WGpZU3VfTi1XZ1Iwams0cFBvYTdOdGdzQUNfUkp5eHluTWVNdFRSdFBSZlRNb2pWMEloVVBFcUR4OUpWNjlY?oc=5
2024-08-13,7,Pakistan’s ex-ISI chief faces court martial after arrest in property case - Al Jazeera,political_stability,Al Jazeera,https://news.google.com/rss/articles/CBMiswFBVV95cUxOQTlpcFNRMy1lQkpBdXNYWldKdnczeE94SzNWeVhPZlMySXAtN3hfa2dpRkZ6d1Z6OHVlNnFhcjNsX3BUdVBJTE80T2RxdzgyOEh0UURwZFRfZzR1TUNnQXhmWFd5Z3hFXzRGM0NLUjA1QkszODE0MUhacTlqS3RMWjR0SFMxcTBIQVc5OGVlUy1KZV9FVU8yb2FVYlpLTVBuMW5xcmJBRVplV0Vydy02WU1Ud9IBuAFBVV95cUxNcmxsSVg1R3dWd01scWpnNXVKc29KaTBtbE4za2xxamxQd1AxcDNMV3FnMS1jVW1DSlNwLURwQnpRc29vVjFxdVQzdWI4S1V2U1BfRkpMRGR6SFVDeW5hRlRhQjBfRkRzLVZDZFFwekVnUkZNeDd2NzlKNVR6SUJZSGNOcS1QNElBcTdMYUF3T1dja1dXVE42T1NEY1NOclBJWE0wLVBfQVMzR1JhbVI4NWxiOWk5a2hp?oc=5
2024-08-13,7,"Former Pakistani intelligence chief taken into military custody, court martial initiated: ISPR - Asia News Network",political_stability,Asia News Network,https://news.google.com/rss/articles/CBMiugFBVV95cUxNdDZSVmNDcHZDQmdzMzlacHRrV1praTZ5Vk1neEJYR256dWpqamlzYmsyYnlZTXY5dXlVd0FoNm5ZSlJQNC0teEVKWnF2VWFWelBKT1BSOHdqY1RuY0ZWNlpMdGhaVVNvUjd4RFdrM1N4VVJyVTdQd1d1YW5hcmJZMTl6elJoN2FkOFRNRktUdDRIRURENmRWTDZ3SWFuQlRDYXIwUVdDYVFvSzFlYnJVWUt1RmpYMFN2R3c?oc=5
2024-08-13,7,Pakistan: free visa for citizens of 126 countries - VisasNews,political_stability,VisasNews,https://news.google.com/rss/articles/CBMif0FVX3lxTE9BR191dU00eVlGcjBCUXROUURWcUYzelEyTzhpejdXanFNTkNydWthejF1eFk5RXB2XzdzT0pMbnpzdjJKT1JZcTUwZjB2NEZ1QUZfSDdlZmp0bzVoRXZ1Y2l1d0MzTTZXTE9Pdl9wMlV2SmJqSWM5RHAtb0xVWVE?oc=5
2024-08-13,7,Unravelling Pakistan's Polycrisis: Who Is Responsible And How We Got Here? - The Friday Times,political_stability,The Friday Times,https://news.google.com/rss/articles/CBMitgFBVV95cUxQRG1UcGRYeTNaR0dpSGdfUzZZOVM4Z3h6VkdUa0pBcjliMksxSnFadnEtN1R1UGZPUUVIZzRYeDBOY3NsVnNtRU9Jc0tobmdfdjBHYzJKdjJfcWg3MnFBY2xYcGc2cUh4YmI0UjhxbWVHY3BZUTVqVHJZcGowYkhHSl8yakRObTA5cDBWR01kREJadDdiR2FnZ0w3MEFRYkVUenRLeHROZHZObXFsVXFlY1NoM2l0dw?oc=5
2024-08-13,7,"'Don't worry, everything will be okay': Why Pakistan army arrested ex-ISI chief Faiz Hameed - The Times of India",political_stability,The Times of India,https://news.google.com/rss/articles/CBMi9gFBVV95cUxNSl9MYnB2YnhIaG5iUUpoYmxDQXRVMmxkV1dkS0dQbVpTeFdTSVNzM09CdTMzZHIwU2Y5UkllWm91U0pGOUt0NnUxTUg5R0pLNlZYR2VkOE9zOFgzWnRNY3ZmVV9rbnA0OHpyQlNiRk1CUTNpTi1xaG9XeTluUVM1WlhGYlZOSWpzWk13QUExd205SVowN0VMU255eDZ2SUMxSnBPWWJlNW05SE9ydmlObE5wRENQdGRTMDhBUnJyaVNGV2VmS3lxQk90cFNGdzFKZTVhakNKWV9ndkQ5THFzaUVGcFhRUzh3SmNnUWpVNzNKWVN0bHfSAfsBQVVfeXFMT2VxdlRGWXA3VVdvSC1iMEplVUxHVGFwRFRyb3Z1S25LUGdVM1FpdDZ1Q095OG1QNWFzNHFqQ2txVUZYckJKb2JFbHlZUWRkY1ozdFVBNnVXb2Juclg2RE40bWJMQXlGZUZOc3N4X0VDOUJnRVh4TndmYXFLSEd5V1BwR2RjZDBMNW9wWkIxSjZfU01McUJ1d2FTMnh3YUVuczdMMXNfXzdLOE0tTlplZTdGLXZVU3BvalpxQkJlSlFSelV3alRGeElwTTZUTHBxZmVOWUVPSS00UE9haC1jX1FjMVpoWXNXRUN2UHEtX1pjeE04N185WEFBY1E?oc=5
2024-08-14,7,"Pakistan celebrates Independence Day amid political, economic crises - Anadolu Ajansı",political_stability,Anadolu Ajansı,https://news.google.com/rss/articles/CBMiswFBVV95cUxPVl9ZR05QR0RDSkxhUklDeW1yXzVIcnZJTW1Vdzl6a0VsQXBuRF9JdUR2Y0cxd09maFQxcGJIMVVHOEJ4eDdiWGVtSE5mcFUzeTQyRXFGTmpSSHQzajB3LS0wYnQ3cThrelRPODk4T3hoRDNYcjFYU2VxakVsVTJSc3luRXNieG9tX0hoRmhiMHNDZWpvSjBkVFBTU05TNDJkemdZbXgxRWpzMWZnLXE2bTBpQQ?oc=5
2024-08-14,7,"With Faiz Hameed’s arrest, Pakistan Army has punished one of their own. It’s a warning - ThePrint",political_stability,ThePrint,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOR1hFaXoxNHNtb1dHSmZ3bXJidEJ5R3RLdEt4MUJtbmlCcHlCX25NLVgzb1ZJTHdmZkU5dEdFNXNFVm0wemVuZ0pYeDYwVm9BQjVLZXlXX19MREtHak9KR1VRRFQ0b2VNSU01aFgyT0tGVjNUVkNWQklNZzdwbmxlNEVxc1BzZVQ2b2RqWVVlOEZCOERfMUZxMmRvUm9tZ2dwdkRRQ0Rkc1hRMks5X0c5T3k0RjBkWTNNOEY00gHAAUFVX3lxTE5wYUJzTUpIMURzX2N4ZjJ3bTNwRzZtQlA5VzJpc0I4Ul9kUm5PdWtiZ2huSXZFRDdRMGhuZllyMGpRT2RJbUJ2OVdnRHM0aFhpR0k2TWJ3U1RzaWx0Mk9ZLTJmZjBzaHluUHFqck5YWjh4RmpSSVdHZUJGV0hDekpmbmZIUlY5eThxY0dLeHgya1VhbnJYdTE5WHRRN1U4ZDhLa0tuRmgtVFZ0d2xaTFVhcmRnQnJWaEFFbVFZYUh6aw?oc=5
2024-08-15,7,Ferozsons subsidiary launches human insulin - Profit by Pakistan Today,psx_market,Profit by Pakistan Today,https://news.google.com/rss/articles/CBMilgFBVV95cUxPZ09VRmxweF9LWWUwdi1MNUtGZXlCb0ZTOFVDV190dDNPdnVwdFdPbkhCbWtlSzlJVU16VzJIQjdBYXpWUVNmUU9tSVhQMXZfNF9UcE52MTYxQXpqNGVsWGZBb2IzU2ROTllIVlRramt1RHBYaUxFLVdyV3kwVW53c1NBaUlGQkZIaVE2QzM2ZGdLeWF0OUE?oc=5
2024-08-15,7,Intraday trading: PKR sees marginal gain against USD - Hum News English,banking_finance,Hum News English,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1nc3hGd1BkYW8yMkdoaXFhSVU1eDJtY3JOSTliY0VGTHJnc016RmhROEtHQml6bEozc1BRS3RlMW5OdnZJdmVUeHBIT19MWERTd1FPdkVjQS1JNGY5eGprOElsN215clE?oc=5
2024-08-15,7,Pakistan Celebrates 77th Independence Day: ‘Somber Reminder of Unfilled Potential’ - The Media Line,political_stability,The Media Line,https://news.google.com/rss/articles/CBMitgFBVV95cUxObGFTYmRxWjVPSnZ1MkJmOGJHQWxVb0lVbWQydHd5SklqWmVXcEpnbERnLXpHSUVYQlZNXzBPQ0hBNkJoV29vRmthMHBUY1RrNmVockRuaWJBc0JIS0syUHBRTDY5Rm83ajF3TzRVU1RGaVpzenNoUE91UnlqTVEzSU1HREZReTloM25KeW5xX0pJcmt4dm9wRF9yT0ViMV9QQjNsWVFXNndBY2N0UjZOTXZyR0JvZw?oc=5
2024-08-16,7,Unilever Pakistan Foods’ profit-after-tax declines 27% to Rs3.8bn in H1CY24 - Business Recorder,pakistani_media,Business Recorder,https://news.google.com/rss/articles/CBMiUEFVX3lxTE5wN1pHWjhGNmNQdjNBOGNyNlJ6TlVvMWdsamk0MENURjRrTkk5SE9IY0l0VjByVDJOZzNKVHh2aGdNMlI4Q1kzb1o0UWh1SVpz0gFWQVVfeXFMTzVnVlJHaGJIQVo2ZTdxNDVKaGNfVkJINkxVTXE1dTBRYTl6N3dOWlFPWnQ1WTIyM3RfLVFPYi1BNDlPZzVyeUJObGRDNTV5MVJDRUZwZ1E?oc=5
2024-08-16,7,Massive brain drain of highly qualified professionals from Pakistan occurred during PML-N govt: report - Dialogue Pakistan,political_stability,Dialogue Pakistan,https://news.google.com/rss/articles/CBMi4AFBVV95cUxNUzRRUGFyd1RycUdNbW9VVGgtUWRsZVIwRGY1cXlOVzFncXJoMGhUYWozT2h1UjlTWW01bG92TGJBX1R5ZEhLdk84UjFhTl9fZU41VFRrT3N2cUUzUnhvNjBaQ3hZdjRkUURFNVN1SVJ2ZUlnZEN2Vmd3N0dUcTlYaV9IMDB2NTg3VGp4Z3A0Nlg3X2lSZjg3dURTRm81TWQzNHNyNUtaYWtBWnU0SmMybFBlSThCTXVraWZ2WFRzUExJU3RqUGZJR1VlbS04elBFYWQxV20zUnh4TXNGN1F3aQ?oc=5
2024-08-16,7,A Gen-Z Revolution in Pakistan Will Have to Wait - The Diplomat – Asia-Pacific,political_stability,The Diplomat – Asia-Pacific,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNZXdvREk0SG41VzBiMG83SXRsRmVUYUZ2cGxVYmRhOG8tVjVKYXlibG15ejREZXFFcVotZ3VMNnczVmZDUmQyYTBja2pqcElQN2ZmN2JCZ2hVOFk4blRWNzFiQnA5WjJaZ0Zxc21GZ09fZE9LYXVFYW5DaTlBNmNRQlBfaEZZYUZt?oc=5
2024-08-17,7,Pakistan Stock Exchange Index Posts 0.67%WoW Decline – OpEd - Eurasia Review,pakistani_media,Eurasia Review,https://news.google.com/rss/articles/CBMinAFBVV95cUxNX0Z3Sm9wcFhQVHg2QVJ3THN1elRvWGE5WFF5Y2RiblVVemQ1cHdSSVhNdU5sZ0ZYaXJna1YwRk1Kc01Yc3dCTWhXcC1nbHhpNE5FMjhHV0dzdC1JSm01a19VMUZvMXQyYnowb0VWby12OXl1dEtBNk9LOU9CQUROeTMyNHZjTUZ0djBOZGlBQXAtellpemY1S1M2OGc?oc=5
2024-08-17,7,Parliamentary panel informed: Upgradation of PR ML-1 project to be carried out in phases under CPEC - Business Recorder,geopolitical_global,Business Recorder,https://news.google.com/rss/articles/CBMi1AFBVV95cUxQNkYwV1NUbndlaDZDZE9OQTBMaXh0YUJYZVNEb2dlSEJGTEdNNnF2Mm1uT2pNQU9wemVSS1hTNG1xb3pzWE8tbnhjYzBaOEVGekVGcXREWmhzSkd0S21fQy1BZm9reElwNGNsbHYwQkFlTm1id25GajczY3NNSU9ETDZJeFRaWXlTcEFKaWp5WG9LWkV4RHY2ZEZ6MVdPaW5STVg3NjJuanBlWDRycUtDeFVwdTdnVl9yUl9hUVppckJ3QWE2T0Nad3g1d2R6TWRwVFozdtIBVkFVX3lxTE9YMV9kWXl3M1BhUUtPQ3JETExIbi1tV1RubDczQThWWWhaZUhaQ3Q3UG5zOEJBdlBpdXoyQTNEb0ZYY1VMVkgyYVdmRTkzazYtVjlabVJB?oc=5
2024-08-17,7,Arrest of Faiz Hameed highlights Pakistan’s Military Hegemony - Khaama Press,political_stability,Khaama Press,https://news.google.com/rss/articles/CBMijAFBVV95cUxNZlNkcGZDd1hqMU9BN0luRmRRT3ZvUk4xaHJDM3E5SnU0QUpaX0FxWUgzMGdHMzBFbk1paTBjQWR5RFVxTDFYX1UyanFLOW9vd21SbHhrclNsZzVBd1k0TldFRWV5RUV4bnpuZFZEWGczdk9IZFZ6RDAtUzZCUVhfNmJzMC04Sm5UNlF4SdIBjAFBVV95cUxNZlNkcGZDd1hqMU9BN0luRmRRT3ZvUk4xaHJDM3E5SnU0QUpaX0FxWUgzMGdHMzBFbk1paTBjQWR5RFVxTDFYX1UyanFLOW9vd21SbHhrclNsZzVBd1k0TldFRWV5RUV4bnpuZFZEWGczdk9IZFZ6RDAtUzZCUVhfNmJzMC04Sm5UNlF4SQ?oc=5
2024-08-19,7,Iranian Oil Smuggling Into Pakistan Exposes Official-Terrorist Ties - The Media Line,political_stability,The Media Line,https://news.google.com/rss/articles/CBMi3gFBVV95cUxOaEdGYUh4cHRGTnp5TGs3WkEyRWJkSEFIMGl6TGpJU3JBSnp3bnFJTnNXaTFCdVM4ZW4zcG1rNGZleGhWSmdKOE9qMXM0YkRjTmJYb3hsNkY3cHdIdDZHOU5ydU1LREVrXzNsUFFBakJ6UFZ5ajlLUlYybDUwa3gwUzNNRThmS05SY1ZJMnp6bTBHTUltd0ZncW9Bbm9wamNhN010eFF4cWN2NTlrVmhmMWZqZnBPUF93VHM0RklCcTJxMlVzbDl2MWVjRXhrYWdUdXYwUjNMS2hoQjVBS3c?oc=5
2024-08-20,7,Interbank Dollar Rate Today in Pakistan – 20 August 2024 - Dispatch News Desk - DND,banking_finance,Dispatch News Desk - DND,https://news.google.com/rss/articles/CBMiiAFBVV95cUxObTlicmQ2VTZzam1hWEl4NU9QdUJGVTN0cFRrT3F0RUZuM3MzVlAzS2FrOUlQRVB6amtsZ25yaWJ6X3JQSzlFdDNNMTVsdkgta2oyU2VNUldwUHktTTA0c1ozMGRxamlISzNxZDkwWWFqN2FmZFV1MzJqS1ZDSE5keXV2UlJwY2lX?oc=5
2024-08-20,7,"Book Review | Aditya Sondhi’s ‘Poles Apart’ Explores Civil-Military Relations in India, Pakistan, and Bangladesh - Frontline Magazine",political_stability,Frontline Magazine,https://news.google.com/rss/articles/CBMixgFBVV95cUxOZjJPUTFFUHZZc0xVNl9McUttMzhERXZOUWhsM3VRcVRUSURvRUUxaW9tWE5yS0QwYmI5dGtDNFEwa1AzVEktaG1RbFJuMk05RS1kM0VIMXVOWTZUS3d3MzNuYlp3ck1UbGwzaU5EVUhxM0VCMy1tN1ZBSTZUTm5lcWpybHdUMmtiREZtM1YxS05wOUJHQVNORURrb1dQcWJ0VTFsNWJ4WkthT2VnbUFZZC1YNjdrZ0pENmwtUGZuWERVLW02UFHSAcwBQVVfeXFMT0RBOE81THJCUVhPUWNwcHBYYUZ0OFpBVVc4ZmJfTzFNZ0NIWWpBVm1VT0RRQVlWS3BwN1dNUGh4VS03ZmlpazlvdlZ0WEJQeUhHXzBuZ3JDY1g0aTgzcGtJTGd3Z0ZfbWREQ092a1gzUFE2ck9YZTI5TFVCMk5UZ0ZDQnpDYTJoSmt5Q3pFYkFnU2JmLWZVb1lhekZEY3lqcDRfVFV5Vm1RbkZvQm1FaXpDMV9sSnRPa0xwblRobjBmWVc1NThxWk5YNEFB?oc=5
2024-08-20,7,Pakistan’s Power Crisis: A Perfect Storm of Policy Failures - The Diplomat – Asia-Pacific,political_stability,The Diplomat – Asia-Pacific,https://news.google.com/rss/articles/CBMilAFBVV95cUxOMzJJcU94TEZIT3ktTmcycHNXTTRJUHF1UjJzWU9BdXE0V2xqNXZFWkxNUUxyU0w4ejZpU0tNTF9VSEJLUlJnMjFEdzUtVUI0dVUyLUg1T2RZQXlzYzc2RW8wQ1hvVmhkVlVPcGN0eHVsZ1dyWDdTREtnZHdXT3ZXQXVPUXk3czRtZlJETTZpaTZTVDVz?oc=5
2024-08-20,7,Could China’s Development Model Work For Pakistan? – OpEd - Eurasia Review,political_stability,Eurasia Review,https://news.google.com/rss/articles/CBMimAFBVV95cUxOYV9IQWc1azdScXdvOWhwcDV4OUwyc1FheTVDR2JCekpDVl9ab2RQSk9UdDVSNVRVQnl5aUdFRmx6R0FoblVmZFFlZzN6YWJkRm5xRURaNVAxOXNYcEFCb3hCSU95Nk0zcVNURm1KVS14cmlrNGxCa09ybjMwVUM5SF9oMThmMGhQMDRqZFV1VHdQVk9ENFI2Wg?oc=5
2024-08-20,7,Pakistan fintech PostEx raises $7.3m in funding - Yahoo Finance,banking_finance,Yahoo Finance,https://news.google.com/rss/articles/CBMihAFBVV95cUxQZkxfWTFmdnlyakVEcUFzRHJKMjVMVGNTQWkwd3VKOGdESVdFbGRIOFFveEdGWmtHM2hqMVpyMFZGc0FJTnR1NjJjS3Q2YU42bWcyM0U3d3pDd0NWcVJvcWdTbEFiUjRYSVB1NDlmMjNqTG5XZlNtUFNPYzZDMXhpRTJpWjU?oc=5
2024-08-20,7,Pakistan’s Bank Alfalah in final stages to acquire Saudi shares in Samba Bank — Bloomberg - Arab News,psx_market,Arab News,https://news.google.com/rss/articles/CBMiU0FVX3lxTE5Gc1NTNXRuM1FIV1ZQWklhZnU3aEpPdmVlSklmX092TlkzSWRIa1Uza1lRV3h2cWZsYXNORUVDQmkzamotcVVlWkFJS2JneTBGbEhF?oc=5
2024-08-21,7,"‘PSX is top financing platform for govt, private sector’ - The Express Tribune",psx_market,The Express Tribune,https://news.google.com/rss/articles/CBMilAFBVV95cUxPaVpEVzlTNlpNcEMwT2wxU3Z0ZXdSMkI4R0s4SXljVnY4V0EwOVVVVDhOWFZmWWNabzl4TU9YbmZmRFFSMWU0TVZCcGN0WlRKaklLampqenREeHdoZWl3SUg2QWp6WkpwZlZKRTh6WE9EUW4xR1dLSDJqcjMxU3l6QlA3RG0yNzhIV1A4NzJnMGZvODRz0gGcAUFVX3lxTE1GaHg5ZUhad0p4bXEtMUFsNEtjb0RERlE2dmRSUTRDYmxvQ2c0aE9SQ2loYldrQUdlOGVrd19naTNUaHNNYWk1Znl5RXVIY25LWmhsbGl3V194Nm5kOW1sTDMtU2d4TW9VUlFTVHhxX1YyUnhLWnREOVNRUThkVFN0SDB6VXg5TG9nMXpHRGYxcjRhY3pvd3p6UWFoYw?oc=5
2024-08-21,7,"Senate Body unanimously passes “Pakistan Animal Science Council Bill, 2023” Breaking - Independent News Pakistan",political_stability,Independent News Pakistan,https://news.google.com/rss/articles/CBMisAFBVV95cUxQajlhaGg4RU81dkVOdEJmSVFqQ3dlWWFTUUd2dm1KdGZWY0dZdHA1TFB4bFNZZHdua3dBQkFXQlp3T0RoS0ZucUwtX0tXZnl5WWpyOGt2TjdJbUV0eEhiaHZndUI4V3A5SDdUTERyM09fS01vbWx3bWptR1RKUmE5V3BLOG1hRnJhTVNiQTd6VDFsMGNsZEFid0hfZGZfQVJmX3RaS2g3Vmpjc3VqSnV4bg?oc=5
2024-08-21,7,PSX adopts ‘One-Share Lot’ trading system - Business Recorder,psx_market,Business Recorder,https://news.google.com/rss/articles/CBMihgFBVV95cUxOS2ZMYm1fakxESE1SM3l0UWlKLXhQSEFNM01maERaeDRkbElkWjMtQVA3X0cyZGhiU3pNMXRSN0g1cV9ybXRmYjF3d2FwM3hnZU1RSmphSmsyRXFKRHN6NkY3NEI2dkJ1Rnpfd2U0dC1rcE1abHQ0NVlTZXJtSTVnZExEYy1OZ9IBVkFVX3lxTE1UNkI0cl84Z2FHdm9xdXhqb1J3UXdhYVQyUm9XLS1ZVXU4RkpRZEZIdGRyeTRrTHpzNHNsbGh2THhOZ21OT25MYk94NXhNc1BCSVNIOFRB?oc=5
2024-08-21,7,US Dollar Rate in Pakistan – 21 August 2024 - INCPak,banking_finance,INCPak,https://news.google.com/rss/articles/CBMif0FVX3lxTFBaLXRmdGV1SzNzbVAtNE8tMzhyVUNwYjl5aVV6QmNGdDJpTVpEQ00wLUNaOWxvRkhOSW90RnM0QjFTU0hUYkluODE3V2dvelNub0Y1WnpEc0dsRXhLVUd4U2NKQk1nM1p5NUZVRFlvcnlfZEsxMFk4UkZZVzdqWDg?oc=5
2024-08-22,7,Pakistan implements project to link Raast cross-border payment system with Arab world - Arab News,international_media_pakistan,Arab News,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5ERnphVGU0eUxPQnNlR3ZGal9wVW5tTXBZQkxCWXZMSEZNTXlhZTRGWkZEUkdpVTNPa3hMaHR1dlNrWFdKbEdPQkdzX3hjcVRDbkpta0E3dWltdw?oc=5
2024-08-23,7,Intraday trading: PKR edges up 0.09 per cent against US dollar - Hum News English,banking_finance,Hum News English,https://news.google.com/rss/articles/CBMicEFVX3lxTE1fcXFUN18ybGlWRERieGJsTFlhWEk4d210aHd5dHVfVGM2SmpaM2hkUVBOVHdURi0xRm05ZllKOWlZRlNBX2ZKTGNqOHNYcVQ4ZndNLUZsaDNmY2JnUG5DZGR6LUkzSTV4ckp2T1g4X0E?oc=5
2024-08-23,7,Germany-Pakistan economic relations on the rise: Maryam Nawaz - The Express Tribune,political_stability,The Express Tribune,https://news.google.com/rss/articles/CBMingFBVV95cUxNX00xWjJ0UzN0R3VYYmdxbjg1R0VYaVFET1V4MlZXdWpkYjgwV2RqZlZPaFBuT2dpMENVcGxVUUFrR0dnNFZ2VmR2a2VZdkdObE1FTzFtXzlmZ3JaMXNxX3dlTks1RWQ0UC0yUGphdFVJNVcyM2JmVnZqSWE5Y2J2ZldGVlAxXzl3VXM4d280Qzl0aXhaUzdSbkIyQ0pFQdIBpgFBVV95cUxOaE1xa1lJV1o2TGtSX0pBQ1dZX3dWd2wzdDhGVmxucTVoUmNXWmg2Vkd5MTJzdUxNODI1Vk01dDR0R054bEdzVWxhd2hwSU5HNFA3cDdUOXd6SHVqaFk3ZUlzbmRfVFpZOFhpdnZ5Vmk3NUNodTVMQUVROVFsLVFtQnhfd0ZzTjFua0xwSXBhNTIwNkNuZGxxUVhyV2s2WnNjU2pXaFln?oc=5
2024-08-25,7,Empowering Pakistan’s Youth: The Path to a Brighter Future - Modern Diplomacy,political_stability,Modern Diplomacy,https://news.google.com/rss/articles/CBMimwFBVV95cUxPV3MwbG45REFLQlFhTFRqbkRtOGwtRGI4NGtOSm9lUjF3Z05iSVRkRUtWclJtb0hUeWtXbDdEbWtoMlZad0dNUkpIYlZMLXhWcjdsdkZCdnZQTGNzdGpCZHBia2NybVN2MVZyak81Vm1oX0hkTHZhRDhIbS1aZGRGbmZreG9helRKaFJDalpYeTlBc0pZdE9oU3doQQ?oc=5
2024-08-25,7,Number game back in focus as govt calls joint session - Pakistan - Aaj English TV,political_stability,Aaj English TV,https://news.google.com/rss/articles/CBMilgFBVV95cUxORHNFRVZXejU3VG84LVFGWDB5NndWNlBxbkdpVldBN2EyWWMxWHlBVDFveGFYMjhMNVp6Z0Z5OXBRU2k4OTN2aEpVVmQyWmZCdHQ3S1ZKemhseEtMamNadGhrWmNhUW1UNFp2TG9SR18wTDNnSDFyZ19UWlpCNFUybXJEZHA4S1JMUFlvTDlMOWlmT3ZlaVE?oc=5
2024-08-25,7,Brain Drain: No End To Pakistan's Emigration Headache - The Friday Times,political_stability,The Friday Times,https://news.google.com/rss/articles/CBMimwFBVV95cUxPTTRVQWV3amtBcVNaa1NoZ1NocVBVRkZ5MTctZ0hyNGE4NHc2ZkhvajhlbXVLYzd6ZGFyZHRGblFieXB6V1h5MFV3VndId01Nd0xIMUpiMG90NWx0dW9hckxYVEdFN2pMWWowamVrYU9YUUVMbFp2V2ZuYk1Hckt6NFBTZkxKOWRuQzAzcGlXemxoZHhTZ2VSWlVyRQ?oc=5
2024-08-26,7,The Jazz IPO is finally coming. What does it mean for the PSX? - Profit by Pakistan Today,psx_market,Profit by Pakistan Today,https://news.google.com/rss/articles/CBMirAFBVV95cUxNYVdIaUVWc1gyX0o0VXZteFE3OTVISllXVEg4Y1FHeHRqbXJmZC1PQ1hLYzMzREZyT1FMVzI2bWpvcG80RVRjWVZ2eFVLaFNDSzg0TTNOeTY4bjRlMVJuanF3eDhCWXF0dUk5ZzduWDZDZnVldGhnLVZTVGEwdUNJakROY0xfYTBFWV9RV2JRM3lDdVNjbjFzSVNKbDdWd24yLUR0OVNLMXpFdjZl?oc=5
